,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nba.g.2023102407,2023-10-24-10:00,LA Lakers,Denver,"-4.5, O/U 228.5",228.5,87.27,86.63,-110,1.910,False,228.5,12.73,13.37,-110,1.910,True,165,2.650,22.31,14.45,False,-200,1.500,77.69,85.55,True,4.5,-105,1.950,56.91,50.69,False,-4.5,-115,1.870,43.09,49.31,True
0,nba.g.2023102409,2023-10-24-10:00,Phoenix,Golden State,"-2.5, O/U 234.5",234.5,89.5,85.96,-115,1.870,False,234.5,10.49,14.04,-105,1.950,True,120,2.200,28.65,23.08,True,-145,1.700,71.35,76.92,False,2.5,-105,1.950,35.46,47.82,True,-2.5,-115,1.870,64.54,52.18,False
0,nba.g.2023102504,2023-10-25-10:00,Oklahoma City,Chicago,"-2.5, O/U 224.5",224.5,75.67,80.0,-110,1.910,True,224.5,24.32,20.0,-110,1.910,False,115,2.150,34.13,19.82,True,-140,1.720,65.86,80.18,False,2.5,-110,1.910,73.5,73.91,True,-2.5,-110,1.910,26.5,26.09,False
0,nba.g.2023102511,2023-10-25-10:00,Washington,Indiana,"-4.5, O/U 235.5",227.5,55.61,56.55,-225,1.440,True,227.5,44.39,43.45,185,2.850,False,165,2.650,14.33,13.03,False,-200,1.500,85.67,86.97,True,4.5,-110,1.910,71.09,71.37,False,-4.5,-110,1.910,28.91,28.63,True
0,nba.g.2023102512,2023-10-25-10:00,Portland,LA Clippers,"-9.5, O/U 225.5",225.5,78.23,83.66,-110,1.910,True,225.5,21.77,16.34,-110,1.910,False,310,4.100,5.96,3.11,False,-400,1.250,94.03,96.89,True,9.5,-105,1.950,37.76,41.26,False,-9.5,-115,1.870,62.24,58.74,True
0,nba.g.2023102514,2023-10-25-10:00,Detroit,Miami,"-9.5, O/U 218.5",218.5,78.35,82.96,-115,1.870,False,218.5,21.64,17.04,-105,1.950,True,340,4.400,4.22,3.08,False,-450,1.220,95.78,96.92,True,9.5,-110,1.910,30.81,58.59,True,-9.5,-110,1.910,69.19,41.41,False
0,nba.g.2023102517,2023-10-25-10:00,Cleveland,Brooklyn,"-1.5, O/U 218.5",218.5,81.33,85.59,-115,1.870,True,218.5,18.68,14.41,-105,1.950,False,-130,1.770,63.34,69.91,True,110,2.100,36.66,30.09,False,-1.5,-115,1.870,51.91,54.88,False,1.5,-105,1.950,48.09,45.12,True
0,nba.g.2023102518,2023-10-25-10:00,Boston,New York,"-3.5, O/U 223.5",223.5,91.15,92.6,-110,1.910,False,223.5,8.86,7.4,-110,1.910,True,-175,1.570,96.86,77.6,True,145,2.450,3.13,22.4,False,-3.5,-115,1.870,69.34,45.29,True,3.5,-105,1.950,30.66,54.71,False
0,nba.g.2023102519,2023-10-25-10:00,Houston,Orlando,"-4.5, O/U 220.5",220.5,77.86,87.06,-105,1.950,False,220.5,22.14,12.94,-115,1.870,True,150,2.500,50.69,17.5,False,-185,1.550,49.3,82.5,True,4.5,-110,1.910,67.56,68.41,False,-4.5,-110,1.910,32.44,31.59,True
0,nba.g.2023102524,2023-10-25-10:00,Dallas,San Antonio,"-4.5, O/U 231.5",231.5,90.53,96.31,-110,1.910,True,231.5,9.48,3.69,-110,1.910,False,-210,1.480,75.0,84.99,True,170,2.700,24.99,15.01,False,-4.5,-115,1.870,36.05,43.13,True,4.5,-105,1.950,63.95,56.87,False
0,nba.g.2023102526,2023-10-25-10:00,Sacramento,Utah,"-1.5, O/U 234.5",234.5,74.84,81.07,-110,1.910,True,234.5,25.16,18.93,-110,1.910,False,-125,1.800,63.94,66.89,True,105,2.050,36.06,33.11,False,-1.5,-110,1.910,53.45,49.44,True,1.5,-110,1.910,46.55,50.56,False
0,nba.g.2023102528,2023-10-25-10:00,Minnesota,Toronto,"-1.5, O/U 221.5",221.5,86.12,89.55,-110,1.910,False,221.5,13.88,10.45,-110,1.910,True,-105,1.950,66.6,33.72,False,-115,1.870,33.4,66.28,True,1.5,-115,1.870,55.5,50.22,False,-1.5,-105,1.950,44.5,49.78,True
0,nba.g.2023102529,2023-10-25-10:00,New Orleans,Memphis,"-1.5, O/U 224.5",224.5,80.08,86.24,-110,1.910,False,224.5,19.91,13.76,-110,1.910,True,-105,1.950,56.89,27.81,True,-115,1.870,43.12,72.19,False,1.5,-120,1.830,40.94,34.38,True,-1.5,100,2.000,59.06,65.62,False
0,nba.g.2023102530,2023-10-25-10:00,Atlanta,Charlotte,"-4.5, O/U 236.5",236.5,65.45,67.64,-110,1.910,False,236.5,34.54,32.36,-110,1.910,True,-185,1.550,84.28,72.89,False,150,2.500,15.74,27.11,True,-4.5,-105,1.950,65.83,60.69,False,4.5,-115,1.870,34.17,39.31,True
0,nba.g.2023102613,2023-10-26-10:00,Phoenix,LA Lakers,"-6.5, O/U 226.5",226.5,80.88,83.78,-115,1.870,False,226.5,19.14,16.22,-105,1.950,True,200,3.000,24.89,22.11,False,-250,1.400,75.12,77.89,True,6.5,-110,1.910,58.17,72.55,True,-6.5,-110,1.910,41.83,27.45,False
0,nba.g.2023102615,2023-10-26-10:00,Philadelphia,Milwaukee,"-6.5, O/U 227.5",227.5,75.73,75.66,-110,1.910,True,227.5,24.27,24.34,-110,1.910,False,200,3.000,7.47,11.03,False,-250,1.400,92.54,88.97,True,6.5,-115,1.870,46.21,52.27,True,-6.5,-105,1.950,53.79,47.73,False
0,nba.g.2023102701,2023-10-27-10:00,New York,Atlanta,"-1.5, O/U 229.5",221.5,70.18,70.12,-250,1.420,True,221.5,29.82,29.88,190,2.900,False,-110,1.910,64.34,28.7,True,-110,1.910,35.66,71.3,False,-1.5,100,2.000,39.91,40.61,True,1.5,-120,1.830,60.09,59.39,False
0,nba.g.2023102702,2023-10-27-10:00,Miami,Boston,"-8.5, O/U 217.5",217.5,63.8,67.72,-110,1.910,True,217.5,36.2,32.28,-110,1.910,False,260,3.600,20.5,9.28,False,-350,1.300,79.5,90.72,True,8.5,-110,1.910,70.83,77.63,True,-8.5,-110,1.910,29.17,22.37,False
0,nba.g.2023102704,2023-10-27-10:00,Toronto,Chicago,"-2.5, O/U 216.5",216.5,71.57,73.74,-110,1.910,False,216.5,28.43,26.26,-110,1.910,True,115,2.150,47.57,23.66,False,-135,1.740,52.43,76.34,True,2.5,-110,1.910,60.61,62.76,True,-2.5,-110,1.910,39.39,37.24,False
0,nba.g.2023102705,2023-10-27-10:00,Oklahoma City,Cleveland,"-2.5, O/U 226.5",226.5,64.2,62.59,-105,1.950,False,226.5,35.8,37.41,-115,1.870,True,110,2.100,64.34,16.23,True,-130,1.770,35.66,83.77,False,2.5,-115,1.870,77.48,72.35,True,-2.5,-105,1.950,22.52,27.65,False
0,nba.g.2023102706,2023-10-27-10:00,Brooklyn,Dallas,"-5.5, O/U 230.5",230.5,71.62,72.44,-115,1.870,True,230.5,28.38,27.56,-105,1.950,False,185,2.850,3.67,7.63,False,-225,1.440,96.33,92.37,True,5.5,-105,1.950,64.87,62.8,True,-5.5,-115,1.870,35.13,37.2,False
0,nba.g.2023102722,2023-10-27-10:00,Orlando,Portland,"-3.5, O/U 220.5",220.5,65.91,68.63,-110,1.910,False,220.5,34.09,31.37,-110,1.910,True,-165,1.600,51.48,72.58,True,135,2.350,48.52,27.42,False,-3.5,-115,1.870,43.97,44.58,True,3.5,-105,1.950,56.03,55.42,False
0,nba.g.2023102723,2023-10-27-10:00,Golden State,Sacramento,"-3.5, O/U 237.5",237.5,,,-110,1.910,False,237.5,,,-110,1.910,True,120,2.200,,,True,-145,1.700,,,False,3.5,-115,1.870,,,True,-3.5,-105,1.950,,,False
0,nba.g.2023102724,2023-10-27-10:00,Houston,San Antonio,"-3.5, O/U 224.5",224.5,75.94,80.99,-115,1.870,True,224.5,24.06,19.01,-105,1.950,False,130,2.300,4.62,15.18,False,-155,1.650,95.39,84.82,True,3.5,-115,1.870,19.57,24.11,False,-3.5,-105,1.950,80.43,75.89,True
0,nba.g.2023102726,2023-10-27-10:00,LA Clippers,Utah,"-4.5, O/U 227.5",227.5,63.2,67.56,-110,1.910,True,227.5,36.8,32.44,-110,1.910,False,-175,1.570,92.42,86.07,False,145,2.450,7.57,13.93,True,-4.5,-105,1.950,51.96,50.93,False,4.5,-115,1.870,48.04,49.07,True
0,nba.g.2023102729,2023-10-27-10:00,Denver,Memphis,"-5.5, O/U 221.5",221.5,71.83,73.43,-110,1.910,False,221.5,28.17,26.57,-110,1.910,True,-225,1.450,93.07,82.51,True,180,2.800,6.92,17.49,False,-5.5,-115,1.870,76.21,74.85,False,5.5,-105,1.950,23.79,25.15,True
0,nba.g.2023102730,2023-10-27-10:00,Detroit,Charlotte,"-4.5, O/U 226.5",226.5,62.18,64.06,-105,1.950,False,226.5,37.84,35.94,-115,1.870,True,145,2.450,14.76,11.46,True,-175,1.570,85.24,88.54,False,4.5,-110,1.910,49.63,55.38,True,-4.5,-110,1.910,50.37,44.62,False
0,nba.g.2023102803,2023-10-28-10:00,New York,New Orleans,"-3.5, O/U 223.5",223.5,71.1,79.88,-115,1.870,False,223.5,28.9,20.12,-105,1.950,True,125,2.250,8.64,16.3,False,-150,1.670,91.36,83.7,True,3.5,-115,1.870,55.46,68.21,False,-3.5,-105,1.950,44.54,31.79,True
0,nba.g.2023102805,2023-10-28-10:00,Indiana,Cleveland,"-3.5, O/U 220.5",220.5,83.4,83.43,-110,1.910,True,220.5,16.61,16.57,-110,1.910,False,-160,1.620,44.35,12.35,True,135,2.350,55.65,87.65,False,-3.5,-110,1.910,71.17,67.27,True,3.5,-110,1.910,28.83,32.73,False
0,nba.g.2023102808,2023-10-28-10:00,Chicago,Detroit,"-2.5, O/U 213.5",213.5,70.22,85.39,-110,1.910,True,213.5,29.78,14.61,-110,1.910,False,-140,1.720,81.52,75.38,False,115,2.150,18.49,24.62,True,-2.5,-110,1.910,43.44,42.47,False,2.5,-110,1.910,56.56,57.53,True
0,nba.g.2023102816,2023-10-28-10:00,Miami,Minnesota,"-8.5, O/U 214.5",214.5,83.75,88.81,-115,1.870,False,214.5,16.23,11.19,-105,1.950,True,240,3.400,25.27,20.76,False,-300,1.330,74.73,79.24,True,8.5,-115,1.870,70.05,78.78,False,-8.5,-105,1.950,29.95,21.22,True
0,nba.g.2023102821,2023-10-28-10:00,Utah,Phoenix,"-5.5, O/U 223.5",223.5,77.45,82.95,-110,1.910,True,223.5,22.56,17.05,-110,1.910,False,180,2.800,4.83,5.73,False,-225,1.450,95.17,94.27,True,5.5,-110,1.910,76.39,74.42,False,-5.5,-110,1.910,23.61,25.58,True
0,nba.g.2023102827,2023-10-28-10:00,Memphis,Washington,"-1.5, O/U 229.5",229.5,75.72,76.65,-110,1.910,False,229.5,24.27,23.35,-110,1.910,True,-110,1.910,88.55,52.1,False,-110,1.910,11.46,47.9,True,1.5,-120,1.830,28.7,30.01,False,-1.5,100,2.000,71.3,69.99,True
0,nba.g.2023102828,2023-10-28-10:00,Philadelphia,Toronto,"-4.5, O/U 214.5",214.5,73.11,89.12,-110,1.910,True,214.5,26.88,10.88,-110,1.910,False,-200,1.500,83.47,79.14,True,165,2.650,16.54,20.86,False,-4.5,-115,1.870,43.76,30.42,True,4.5,-105,1.950,56.24,69.58,False
0,nba.g.2023102910,2023-10-29-10:00,Golden State,Houston,"-6.5, O/U 222.5",222.5,79.11,81.92,-115,1.870,False,222.5,20.89,18.08,-105,1.950,True,-275,1.360,95.41,88.61,True,220,3.200,4.59,11.39,False,-6.5,-115,1.870,66.37,64.21,True,6.5,-105,1.950,33.63,35.79,False
0,nba.g.2023102912,2023-10-29-10:00,San Antonio,LA Clippers,"-9.5, O/U 229.5",229.5,76.97,79.32,-110,1.910,False,229.5,23.04,20.68,-110,1.910,True,300,4.000,19.83,6.98,False,-400,1.250,80.18,93.02,True,9.5,-105,1.950,74.62,75.2,False,-9.5,-115,1.870,25.38,24.8,True
0,nba.g.2023102915,2023-10-29-10:00,Atlanta,Milwaukee,"-6.5, O/U 239.5",239.5,55.95,54.32,-110,1.910,False,239.5,44.05,45.68,-110,1.910,True,200,3.000,16.11,8.34,True,-250,1.400,83.89,91.66,False,6.5,-115,1.870,40.75,43.96,True,-6.5,-105,1.950,59.25,56.04,False
0,nba.g.2023102920,2023-10-29-10:00,Portland,Philadelphia,"-9.5, O/U 216.5",216.5,77.5,81.82,-115,1.870,True,216.5,22.51,18.18,-105,1.950,False,310,4.100,19.69,4.09,False,-400,1.250,80.32,95.91,True,9.5,-110,1.910,37.33,41.29,False,-9.5,-110,1.910,62.67,58.71,True
0,nba.g.2023102923,2023-10-29-10:00,LA Lakers,Sacramento,"-2.5, O/U 235.5",235.5,67.98,65.01,-110,1.910,True,235.5,32.02,34.99,-110,1.910,False,115,2.150,40.59,37.24,False,-140,1.720,59.41,62.76,True,2.5,-110,1.910,50.18,58.13,False,-2.5,-110,1.910,49.82,41.87,True
0,nba.g.2023102925,2023-10-29-10:00,Denver,Oklahoma City,"-3.5, O/U 229.5",229.5,74.08,72.14,-110,1.910,False,229.5,25.93,27.86,-110,1.910,True,-165,1.600,91.79,81.13,True,140,2.400,8.22,18.87,False,-3.5,-115,1.870,60.45,61.05,True,3.5,-105,1.950,39.55,38.95,False
0,nba.g.2023103001,2023-10-30-10:00,Minnesota,Atlanta,"-1.5, O/U 227.5",227.5,61.45,65.43,-110,1.910,True,227.5,38.54,34.57,-110,1.910,False,-130,1.780,78.78,53.21,False,105,2.050,21.21,46.79,True,-1.5,-115,1.870,38.76,40.74,False,1.5,-105,1.950,61.24,59.26,True
0,nba.g.2023103003,2023-10-30-10:00,Golden State,New Orleans,"-2.5, O/U 220.5",220.5,70.08,72.47,-110,1.910,True,220.5,29.92,27.53,-110,1.910,False,115,2.150,68.57,30.46,True,-140,1.720,31.43,69.54,False,2.5,-110,1.910,80.09,79.37,True,-2.5,-110,1.910,19.91,20.63,False
0,nba.g.2023103007,2023-10-30-10:00,Utah,Denver,"-8.5, O/U 226.5",226.5,65.72,73.38,-110,1.910,False,226.5,34.27,26.62,-110,1.910,True,280,3.800,1.26,3.89,False,-350,1.280,98.75,96.11,True,8.5,-110,1.910,23.31,29.86,True,-8.5,-110,1.910,76.69,70.14,False
0,nba.g.2023103011,2023-10-30-10:00,Chicago,Indiana,"-3.5, O/U 229.5",229.5,47.01,46.92,-110,1.910,False,229.5,52.99,53.08,-110,1.910,True,135,2.350,13.64,16.9,True,-160,1.620,86.36,83.1,False,3.5,-110,1.910,37.12,42.71,True,-3.5,-110,1.910,62.88,57.29,False
0,nba.g.2023103013,2023-10-30-10:00,Orlando,LA Lakers,"-3.5, O/U 220.5",220.5,84.62,85.37,-110,1.910,False,220.5,15.39,14.63,-110,1.910,True,140,2.400,13.4,7.76,False,-165,1.600,86.6,92.24,True,3.5,-105,1.950,35.36,36.96,True,-3.5,-115,1.870,64.64,63.04,False
0,nba.g.2023103015,2023-10-30-10:00,Miami,Milwaukee,"-8.5, O/U 225.5",225.5,,,-110,1.910,True,225.5,,,-110,1.910,False,275,3.750,,,False,-350,1.280,,,True,8.5,-115,1.870,,,True,-8.5,-105,1.950,,,False
0,nba.g.2023103025,2023-10-30-10:00,Detroit,Oklahoma City,"-6.5, O/U 224.5",224.5,73.16,77.12,-110,1.910,True,224.5,26.84,22.88,-110,1.910,False,220,3.200,9.96,10.66,False,-275,1.360,90.04,89.34,True,6.5,-110,1.910,65.56,65.98,False,-6.5,-110,1.910,34.44,34.02,True
0,nba.g.2023103027,2023-10-30-10:00,Boston,Washington,"-10.5, O/U 231.5",231.5,79.23,78.68,-110,1.910,True,231.5,20.76,21.32,-110,1.910,False,-500,1.200,84.02,92.03,True,375,4.750,15.97,7.97,False,-10.5,-110,1.910,50.58,47.65,True,10.5,-110,1.910,49.42,52.35,False
0,nba.g.2023103028,2023-10-30-10:00,Portland,Toronto,"-9.5, O/U 216.5",216.5,92.42,93.25,-110,1.910,False,216.5,7.58,6.75,-110,1.910,True,350,4.500,2.63,4.85,True,-450,1.220,97.39,95.15,False,9.5,-105,1.950,33.57,36.78,True,-9.5,-115,1.870,66.43,63.22,False
0,nba.g.2023103029,2023-10-30-10:00,Dallas,Memphis,"-1.5, O/U 222.5",222.5,77.45,79.36,-110,1.910,True,222.5,22.54,20.64,-110,1.910,False,100,2.000,86.52,70.87,True,-120,1.830,13.47,29.13,False,1.5,-110,1.910,70.61,72.52,True,-1.5,-110,1.910,29.39,27.48,False
0,nba.g.2023103030,2023-10-30-10:00,Brooklyn,Charlotte,"-1.5, O/U 227.5",227.5,67.59,68.76,-110,1.910,True,227.5,32.41,31.24,-110,1.910,False,-120,1.830,58.03,60.55,True,100,2.000,41.97,39.45,False,-1.5,-110,1.910,84.08,82.53,True,1.5,-110,1.910,15.92,17.47,False
0,nba.g.2023103105,2023-10-31-10:00,New York,Cleveland,"-1.5, O/U 213.5",213.5,79.77,83.29,-110,1.910,False,213.5,20.23,16.71,-110,1.910,True,-130,1.770,59.05,66.15,True,110,2.100,40.95,33.85,False,-1.5,-115,1.870,60.36,56.45,True,1.5,-105,1.950,39.64,43.55,False
0,nba.g.2023103112,2023-10-31-10:00,Orlando,LA Clippers,"-6.5, O/U 220.5",220.5,78.23,83.65,-105,1.950,False,220.5,21.77,16.35,-115,1.870,True,200,3.000,10.79,8.11,False,-250,1.400,89.21,91.89,True,6.5,-110,1.910,41.21,43.26,False,-6.5,-110,1.910,58.79,56.74,True
0,nba.g.2023103121,2023-10-31-10:00,San Antonio,Phoenix,"-6.5, O/U 225.5",225.5,85.05,88.41,-110,1.910,True,225.5,14.95,11.59,-110,1.910,False,230,3.300,6.11,5.04,True,-300,1.340,93.89,94.96,False,6.5,-105,1.950,20.35,17.49,True,-6.5,-115,1.870,79.65,82.51,False
0,nba.g.2023110101,2023-11-01-10:00,Washington,Atlanta,"-9.5, O/U 240.5",240.5,62.43,65.26,-110,1.910,True,240.5,37.56,34.74,-110,1.910,False,310,4.100,4.34,5.67,False,-400,1.250,95.65,94.33,True,9.5,-110,1.910,34.57,57.62,True,-9.5,-110,1.910,65.43,42.38,False
0,nba.g.2023110102,2023-11-01-10:00,Indiana,Boston,"-13.5, O/U 233.5",233.5,68.46,76.65,-110,1.910,True,233.5,31.54,23.35,-110,1.910,False,550,6.500,15.46,3.47,False,-800,1.120,84.53,96.53,True,13.5,-115,1.870,37.66,52.24,False,-13.5,-105,1.950,62.34,47.76,True
0,nba.g.2023110106,2023-11-01-10:00,Chicago,Dallas,"-3.5, O/U 220.5",220.5,,,-110,1.910,False,220.5,,,-110,1.910,True,125,2.250,,,False,-155,1.650,,,True,3.5,-110,1.910,,,False,-3.5,-110,1.910,,,True
0,nba.g.2023110108,2023-11-01-10:00,Portland,Detroit,"-3.5, O/U 216.5",216.5,73.57,76.14,-110,1.910,False,216.5,26.43,23.86,-110,1.910,True,125,2.250,27.28,19.2,True,-150,1.670,72.71,80.8,False,3.5,-115,1.870,33.07,38.12,True,-3.5,-105,1.950,66.93,61.88,False
0,nba.g.2023110109,2023-11-01-10:00,Sacramento,Golden State,"-7.5, O/U 227.5",227.5,91.87,93.94,-110,1.910,False,227.5,8.13,6.06,-110,1.910,True,220,3.200,15.46,5.03,False,-275,1.360,84.55,94.97,True,7.5,-115,1.870,26.75,34.68,True,-7.5,-105,1.950,73.25,65.32,False
0,nba.g.2023110110,2023-11-01-10:00,Charlotte,Houston,"-2.5, O/U 222.5",222.5,68.34,69.95,-110,1.910,True,222.5,31.64,30.05,-110,1.910,False,120,2.200,39.6,24.68,False,-145,1.700,60.4,75.32,True,2.5,-105,1.950,48.55,71.31,False,-2.5,-115,1.870,51.45,28.69,True
0,nba.g.2023110113,2023-11-01-10:00,LA Clippers,LA Lakers,"-3.5, O/U 227.5",227.5,72.53,75.81,-115,1.870,True,227.5,27.48,24.19,-105,1.950,False,125,2.250,60.96,25.4,False,-150,1.660,39.04,74.6,True,3.5,-115,1.870,70.93,81.46,False,-3.5,-105,1.950,29.07,18.54,True
0,nba.g.2023110114,2023-11-01-10:00,Brooklyn,Miami,"-7.5, O/U 222.5",222.5,78.03,79.54,-110,1.910,False,222.5,21.98,20.46,-110,1.910,True,220,3.200,19.36,12.19,True,-275,1.360,80.64,87.81,False,7.5,-115,1.870,68.73,86.78,True,-7.5,-105,1.950,31.27,13.22,False
0,nba.g.2023110116,2023-11-01-10:00,Denver,Minnesota,"-1.5, O/U 220.5",220.5,86.2,84.37,-110,1.910,False,220.5,13.8,15.63,-110,1.910,True,-135,1.740,96.36,80.48,False,115,2.150,3.63,19.52,True,-1.5,-115,1.870,71.86,77.37,False,1.5,-105,1.950,28.14,22.63,True
0,nba.g.2023110118,2023-11-01-10:00,Cleveland,New York,"-5.5, O/U 210.5",210.5,61.48,63.55,-110,1.910,False,210.5,38.52,36.45,-110,1.910,True,185,2.850,10.55,9.84,True,-225,1.440,89.45,90.16,False,5.5,-110,1.910,64.08,58.6,True,-5.5,-110,1.910,35.92,41.4,False
0,nba.g.2023110125,2023-11-01-10:00,New Orleans,Oklahoma City,"-3.5, O/U 227.5",227.5,70.2,73.19,-110,1.910,False,227.5,29.81,26.81,-110,1.910,True,135,2.350,16.29,21.94,True,-160,1.620,83.72,78.06,False,3.5,-110,1.910,40.21,33.34,True,-3.5,-110,1.910,59.79,66.66,False
0,nba.g.2023110126,2023-11-01-10:00,Memphis,Utah,"-1.5, O/U 225.5",225.5,76.21,79.22,-110,1.910,True,225.5,23.79,20.78,-110,1.910,False,110,2.100,18.08,28.1,False,-130,1.770,81.91,71.9,True,1.5,-105,1.950,50.19,56.3,False,-1.5,-115,1.870,49.81,43.7,True
0,nba.g.2023110128,2023-11-01-10:00,Milwaukee,Toronto,"-4.5, O/U 222.5",222.5,85.04,85.21,-110,1.910,True,222.5,14.96,14.79,-110,1.910,False,-175,1.570,96.48,88.5,False,145,2.450,3.52,11.5,True,-4.5,-105,1.950,68.14,62.9,False,4.5,-115,1.870,31.86,37.1,True
0,nba.g.2023110203,2023-11-02-10:00,Detroit,New Orleans,"-4.5, O/U 215.5",215.5,74.42,77.08,-110,1.910,True,215.5,25.58,22.92,-110,1.910,False,155,2.550,7.03,11.15,False,-190,1.530,92.98,88.85,True,4.5,-110,1.910,57.71,51.24,False,-4.5,-110,1.910,42.29,48.76,True
0,nba.g.2023110220,2023-11-02-10:00,Toronto,Philadelphia,"-7.5, O/U 214.5",214.5,89.01,90.59,-110,1.910,False,214.5,10.99,9.41,-110,1.910,True,230,3.300,18.82,10.64,False,-275,1.350,81.17,89.36,True,7.5,-115,1.870,43.78,49.08,False,-7.5,-105,1.950,56.22,50.92,True
0,nba.g.2023110221,2023-11-02-10:00,San Antonio,Phoenix,"-10.5, O/U 229.5",229.5,80.31,80.88,-110,1.910,True,229.5,19.7,19.12,-110,1.910,False,375,4.750,13.78,6.77,True,-500,1.200,86.22,93.23,False,10.5,-110,1.910,31.87,45.62,True,-10.5,-110,1.910,68.13,54.38,False
0,nba.g.2023110226,2023-11-02-10:00,Orlando,Utah,"-1.5, O/U 223.5",223.5,86.41,88.84,-115,1.870,True,223.5,13.59,11.16,-105,1.950,False,-120,1.830,17.84,45.48,True,100,2.000,82.16,54.52,False,-1.5,-110,1.910,21.67,21.38,True,1.5,-110,1.910,78.33,78.62,False
0,nba.g.2023110304,2023-11-03-10:00,Brooklyn,Chicago,"-3.5, O/U 221.5",221.5,87.09,86.98,-110,1.910,False,221.5,12.91,13.02,-110,1.910,True,140,2.400,14.38,19.38,True,-165,1.600,85.62,80.62,False,3.5,-105,1.950,56.61,62.57,True,-3.5,-115,1.870,43.39,37.43,False
0,nba.g.2023110307,2023-11-03-10:00,Dallas,Denver,"-6.5, O/U 229.5",229.5,88.19,89.05,-115,1.870,True,229.5,11.81,10.95,-105,1.950,False,190,2.900,34.27,14.0,False,-250,1.420,65.72,86.0,True,6.5,-115,1.870,57.36,57.56,False,-6.5,-105,1.950,42.64,42.44,True
0,nba.g.2023110311,2023-11-03-10:00,Cleveland,Indiana,"-2.5, O/U 230.5",230.5,81.22,81.26,-110,1.910,True,230.5,18.78,18.74,-110,1.910,False,-140,1.720,76.23,68.38,False,115,2.150,23.77,31.62,True,-2.5,-110,1.910,51.29,48.49,False,2.5,-110,1.910,48.71,51.51,True
0,nba.g.2023110314,2023-11-03-10:00,Washington,Miami,"-8.5, O/U 224.5",224.5,77.32,80.05,-110,1.910,True,224.5,22.68,19.95,-110,1.910,False,310,4.100,11.12,6.32,False,-400,1.250,88.88,93.68,True,8.5,-110,1.910,68.05,65.68,True,-8.5,-110,1.910,31.95,34.32,False
0,nba.g.2023110315,2023-11-03-10:00,New York,Milwaukee,"-5.5, O/U 224.5",224.5,,,-110,1.910,False,224.5,,,-110,1.910,True,170,2.700,,,False,-210,1.480,,,True,5.5,-115,1.870,,,True,-5.5,-105,1.950,,,False
0,nba.g.2023110322,2023-11-03-10:00,Memphis,Portland,"-3.5, O/U 219.5",219.5,82.48,84.48,-115,1.870,True,219.5,17.52,15.52,-105,1.950,False,-165,1.600,74.85,71.63,False,140,2.400,25.15,28.37,True,-3.5,-115,1.870,38.48,39.52,False,3.5,-105,1.950,61.52,60.48,True
0,nba.g.2023110325,2023-11-03-10:00,Golden State,Oklahoma City,"-5.5, O/U 225.5",225.5,89.23,93.65,-110,1.910,True,225.5,10.77,6.35,-110,1.910,False,-250,1.420,94.36,87.93,True,195,2.950,5.65,12.07,False,-5.5,-115,1.870,86.99,74.36,False,5.5,-105,1.950,13.01,25.64,True
0,nba.g.2023110403,2023-11-04-10:00,Atlanta,New Orleans,"-1.5, O/U 237.5",237.5,72.74,79.98,-110,1.910,False,237.5,27.26,20.02,-110,1.910,True,110,2.100,43.58,32.16,True,-135,1.750,56.41,67.84,False,1.5,-105,1.950,61.5,56.32,True,-1.5,-115,1.870,38.5,43.68,False
0,nba.g.2023110407,2023-11-04-10:00,Chicago,Denver,"-9.5, O/U 217.5",217.5,92.55,94.78,-110,1.910,True,217.5,7.45,5.22,-110,1.910,False,310,4.100,65.16,7.02,False,-400,1.250,34.84,92.98,True,9.5,-115,1.870,35.41,27.58,False,-9.5,-105,1.950,64.59,72.42,True
0,nba.g.2023110410,2023-11-04-10:00,Sacramento,Houston,"-2.5, O/U 221.5",221.5,96.47,96.26,-110,1.910,False,221.5,3.53,3.74,-110,1.910,True,-140,1.720,94.95,76.32,False,115,2.150,5.05,23.68,True,-2.5,-110,1.910,60.37,62.39,False,2.5,-110,1.910,39.63,37.61,True
0,nba.g.2023110411,2023-11-04-10:00,Charlotte,Indiana,"-5.5, O/U 241.5",241.5,78.09,63.12,-110,1.910,True,241.5,21.91,36.88,-110,1.910,False,165,2.650,5.03,11.83,True,-200,1.500,94.97,88.17,False,5.5,-115,1.870,11.44,23.36,True,-5.5,-105,1.950,88.56,76.64,False
0,nba.g.2023110416,2023-11-04-10:00,Utah,Minnesota,"-7.5, O/U 224.5",224.5,89.32,91.62,-110,1.910,False,224.5,10.68,8.38,-110,1.910,True,260,3.600,10.99,8.67,False,-350,1.300,89.01,91.33,True,7.5,-105,1.950,32.52,34.16,False,-7.5,-115,1.870,67.48,65.84,True
